Brewery,Beer Name,Beer Style,Beer ABV,Beer IBU,Beer Rating,Beer Total Ratings,Beer Added Date
Catawba Brewing Charlotte,Small Batch 70 Shilling Scottish Ale,Scottish Ale,"
4.7% ABV ","
15 IBU ",(3.68),"
81 Ratings ","
Added 11/08/18 "
Catawba Brewing Charlotte,Small Batch Robust Porter,Porter - American,"
6.2% ABV ","
37 IBU ",(3.7),"
86 Ratings ","
Added 11/22/17 "
Catawba Brewing Charlotte,Small Batch Cascadian Dark Ale,IPA - Black / Cascadian Dark Ale,"
6.2% ABV ","
40 IBU ",(3.49),"
86 Ratings ","
Added 02/02/18 "
Catawba Brewing Charlotte,Small Batch Imperial Chai Latte Blonde Ale,Blonde Ale,"
7.7% ABV ","
25 IBU ",(3.75),"
81 Ratings ","
Added 11/16/18 "
Catawba Brewing Charlotte,Ghostrider Pale Ale,Pale Ale - American,"
6.2% ABV ","
55 IBU ",(3.52),"
84 Ratings ","
Added 09/21/19 "
Catawba Brewing Charlotte,Tropical Milkshake IPA,IPA - Milkshake,"
6.2% ABV ","
N/A IBU ",(3.5),"
89 Ratings ","
Added 03/27/19 "
Catawba Brewing Charlotte,Small Batch Norwegian IPA,IPA - Farmhouse,"
6% ABV ","
30 IBU ",(3.65),"
83 Ratings ","
Added 08/06/19 "
Catawba Brewing Charlotte,Mild Thang: Dark Mild with Coffee,English Mild Ale,"
4.2% ABV ","
20 IBU ",(3.75),"
91 Ratings ","
Added 10/21/20 "
Catawba Brewing Charlotte,Small Batch Beet Saison,Farmhouse Ale - Saison,"
5.5% ABV ","
11 IBU ",(3.58),"
80 Ratings ","
Added 01/29/20 "
Catawba Brewing Charlotte,Café Da Vietnamese Coffee Stout,Stout - Coffee,"
7.5% ABV ","
55 IBU ",(3.65),"
80 Ratings ","
Added 08/28/20 "
Catawba Brewing Charlotte,Crimson Dawn: Raspberry-Lemonade Smoothie Sour,Sour - Fruited,"
6% ABV ","
17 IBU ",(4.06),"
77 Ratings ","
Added 11/18/20 "
Catawba Brewing Charlotte,Tart Temptations: Sour Cherry IPA,IPA - Sour,"
6.5% ABV ","
20 IBU ",(3.85),"
83 Ratings ","
Added 11/20/20 "
Catawba Brewing Charlotte,Quiet Rye-ot,Rye Beer,"
5.5% ABV ","
N/A IBU ",(3.58),"
79 Ratings ","
Added 08/27/14 "
Catawba Brewing Charlotte,Misty Mountain Pale Ale,Pale Ale - American,"
5.6% ABV ","
35 IBU ",(3.59),"
76 Ratings ","
Added 04/05/17 "
Catawba Brewing Charlotte,Small Batch Cranberry Amber w/ Orange Peel,Red Ale - American Amber / Red,"
6.8% ABV ","
20 IBU ",(3.63),"
77 Ratings ","
Added 11/27/19 "
Catawba Brewing Charlotte,Small Batch German Hefeweizen,Hefeweizen,"
4.9% ABV ","
6 IBU ",(3.66),"
80 Ratings ","
Added 10/20/17 "
Catawba Brewing Charlotte,Small Batch Biere de Mars,Farmhouse Ale - Bière de Mars,"
6% ABV ","
23 IBU ",(3.65),"
84 Ratings ","
Added 03/20/19 "
Catawba Brewing Charlotte,Small Batch IPA,IPA - American,"
7.5% ABV ","
70 IBU ",(3.88),"
78 Ratings ","
Added 07/25/16 "
Catawba Brewing Charlotte,Small Batch Session Brut IPA,IPA - Brut,"
5.3% ABV ","
40 IBU ",(3.56),"
76 Ratings ","
Added 04/25/19 "
Catawba Brewing Charlotte,Small Batch Urban Trail India Pale Ale,IPA - Session / India Session Ale,"
5.1% ABV ","
40 IBU ",(3.51),"
76 Ratings ","
Added 08/17/17 "
Catawba Brewing Charlotte,Flying Blades Black Lager,Schwarzbier,"
4.7% ABV ","
25 IBU ",(3.7),"
73 Ratings ","
Added 01/08/20 "
Catawba Brewing Charlotte,Limoncello Lager,Lager - American Light,"
4% ABV ","
16 IBU ",(3.61),"
76 Ratings ","
Added 09/10/20 "
Catawba Brewing Charlotte,Nordic Nights: Baltic Porter w/ Northern Fruits,Porter - Baltic,"
7.3% ABV ","
28 IBU ",(3.67),"
80 Ratings ","
Added 11/02/20 "
Catawba Brewing Charlotte,Small Batch Pilsner,Pilsner - Czech,"
4.8% ABV ","
37 IBU ",(3.44),"
63 Ratings ","
Added 04/06/17 "
Catawba Brewing Charlotte,Small Batch Jalapeno Pineapple IPA,IPA - American,"
6.6% ABV ","
55 IBU ",(3.6),"
74 Ratings ","
Added 05/10/18 "
Catawba Brewing Charlotte,Firewater IPA (20th Anniversary Throwback Beer),IPA - English,"
6% ABV ","
64 IBU ",(3.73),"
76 Ratings ","
Added 07/16/19 "
Catawba Brewing Charlotte,Cool Cats & Kittens Blackberry Smoothie Sour,Sour - Fruited,"
5.6% ABV ","
15 IBU ",(4.02),"
75 Ratings ","
Added 04/24/20 "
Catawba Brewing Charlotte,Keep It On the Lo: Session Blonde Ale,Blonde Ale,"
3.8% ABV ","
15 IBU ",(3.56),"
75 Ratings ","
Added 09/24/20 "
Catawba Brewing Charlotte,New Beer's Resolution: Blackberry-Limeade Smoothie Sour,Sour - Fruited,"
6% ABV ","
15 IBU ",(3.77),"
78 Ratings ","
Added 12/30/20 "
Catawba Brewing Charlotte,Small Batch Cranberry Berliner Weisse,Sour - Berliner Weisse,"
3.1% ABV ","
8 IBU ",(3.69),"
76 Ratings ","
Added 08/22/18 "
Catawba Brewing Charlotte,Blueberry Ridge Saison,Farmhouse Ale - Saison,"
5.8% ABV ","
13 IBU ",(3.4),"
76 Ratings ","
Added 11/29/18 "
Catawba Brewing Charlotte,PB&J Strawberry Rhubarb,Brown Ale - Other,"
5.7% ABV ","
10 IBU ",(4.03),"
71 Ratings ","
Added 03/05/18 "
Catawba Brewing Charlotte,Experimental IPA #4,IPA - American,"
6.5% ABV ","
2 IBU ",(3.82),"
78 Ratings ","
Added 06/21/19 "
Catawba Brewing Charlotte,Small Batch Spicewalla Spiced Saison,Farmhouse Ale - Saison,"
6.7% ABV ","
15 IBU ",(3.51),"
69 Ratings ","
Added 08/20/19 "
Catawba Brewing Charlotte,Small Batch Mexi Cake Stout,Stout - Pastry,"
7.2% ABV ","
15 IBU ",(4),"
75 Ratings ","
Added 12/20/19 "
Catawba Brewing Charlotte,Bend the Knee: Painkiller Imperial Sour,Sour - Fruited,"
8.3% ABV ","
8 IBU ",(4.18),"
78 Ratings ","
Added 12/03/20 "
Catawba Brewing Charlotte,Tropic Thunder Superfruit Sour,Sour - Fruited,"
6.5% ABV ","
13 IBU ",(3.55),"
73 Ratings ","
Added 10/14/20 "
Catawba Brewing Charlotte,Small Batch Kentucky Common,Kentucky Common,"
5.2% ABV ","
24 IBU ",(3.45),"
71 Ratings ","
Added 10/18/18 "
Catawba Brewing Charlotte,Worlds Collide APA,Pale Ale - American,"
5% ABV ","
38 IBU ",(3.71),"
69 Ratings ","
Added 12/12/19 "
Catawba Brewing Charlotte,Small Batch Belgian Porter,Belgian Strong Dark Ale,"
7.7% ABV ","
23 IBU ",(3.49),"
70 Ratings ","
Added 12/04/19 "
Catawba Brewing Charlotte,Strawberry Vanilla Milkshake IPA,IPA - American,"
8% ABV ","
61 IBU ",(3.82),"
65 Ratings ","
Added 07/07/18 "
Catawba Brewing Charlotte,Small Batch Honey Blonde Ale,Blonde Ale,"
6.7% ABV ","
20 IBU ",(3.72),"
72 Ratings ","
Added 02/21/19 "
Catawba Brewing Charlotte,Experimental Crisp IPA #1,IPA - Brut,"
6.1% ABV ","
25 IBU ",(3.49),"
71 Ratings ","
Added 06/11/19 "
Catawba Brewing Charlotte,Small Batch White Grape Saison,Grape Ale - Italian,"
5.6% ABV ","
30 IBU ",(3.66),"
67 Ratings ","
Added 10/16/19 "
Catawba Brewing Charlotte,Mask Czech: Czech-style Dark Lager,Lager - Euro Dark,"
5.5% ABV ","
32 IBU ",(3.93),"
73 Ratings ","
Added 08/27/20 "
Catawba Brewing Charlotte,No Turn Unstoned,Sour - Fruited,"
6% ABV ","
15 IBU ",(3.92),"
69 Ratings ","
Added 12/22/20 "
Catawba Brewing Charlotte,Liquidlogic Fest Bier,Festbier,"
5.3% ABV ","
25 IBU ",(3.74),"
67 Ratings ","
Added 09/08/16 "
Catawba Brewing Charlotte,AVL Urban Trail Session IPA,IPA - American,"
5.1% ABV ","
40 IBU ",(3.53),"
70 Ratings ","
Added 08/18/17 "
Catawba Brewing Charlotte,Small Batch Munich Dunkel,Lager - Munich Dunkel,"
5.5% ABV ","
20 IBU ",(3.7),"
66 Ratings ","
Added 09/03/19 "
Catawba Brewing Charlotte,'Tis the Saison: Belgian Dark Saison,Farmhouse Ale - Saison,"
6.5% ABV ","
35 IBU ",(3.86),"
70 Ratings ","
Added 10/30/20 "
Catawba Brewing Charlotte,Small Batch IPA Lite,IPA - Session / India Session Ale,"
4% ABV ","
30 IBU ",(3.33),"
69 Ratings ","
Added 06/26/19 "
Catawba Brewing Charlotte,Family Reunion Session IPA,IPA - Session / India Session Ale,"
5.1% ABV ","
32 IBU ",(3.62),"
66 Ratings ","
Added 07/16/19 "
Catawba Brewing Charlotte,Hopped Up Mutha,Pale Ale - American,"
6% ABV ","
N/A IBU ",(3.73),"
56 Ratings ","
Added 12/15/14 "
Catawba Brewing Charlotte,Small Batch Milk & Cookie Stout,Stout - Milk / Sweet,"
7% ABV ","
11 IBU ",(3.9),"
67 Ratings ","
Added 10/13/18 "
Catawba Brewing Charlotte,Small Batch Peach-Mango Sour IPA,IPA - Sour,"
6.6% ABV ","
8 IBU ",(3.35),"
61 Ratings ","
Added 03/19/20 "
Catawba Brewing Charlotte,Thirty Seconds To Märzen,Märzen,"
4.7% ABV ","
22 IBU ",(3.76),"
67 Ratings ","
Added 09/17/20 "
Catawba Brewing Charlotte,Trouble In Paradise: Mai Tai Berliner Weisse,Sour - Fruited Berliner Weisse,"
4.7% ABV ","
8 IBU ",(3.91),"
66 Ratings ","
Added 12/17/20 "
Catawba Brewing Charlotte,Small Batch Saison,Farmhouse Ale - Saison,"
5.7% ABV ","
14 IBU ",(3.72),"
60 Ratings ","
Added 10/15/17 "
Catawba Brewing Charlotte,Wild Wings Rock Out,Kölsch,"
5.7% ABV ","
N/A IBU ",(3.32),"
64 Ratings ","
Added 06/14/18 "
Catawba Brewing Charlotte,Cleopatra Belgian aged on Figs,Belgian Strong Golden Ale,"
9% ABV ","
N/A IBU ",(3.84),"
48 Ratings ","
Added 10/05/11 "
Catawba Brewing Charlotte,Peach Saison,Fruit Beer,"
4.5% ABV ","
N/A IBU ",(3.38),"
60 Ratings ","
Added 07/25/15 "
Catawba Brewing Charlotte,Low Country Lager,Lager - American Light,"
5.5% ABV ","
25 IBU ",(3.67),"
62 Ratings ","
Added 06/09/18 "
Catawba Brewing Charlotte,Experimental Salted Lime Lager,Lager - Pale,"
4.8% ABV ","
20 IBU ",(3.52),"
65 Ratings ","
Added 10/02/18 "
Catawba Brewing Charlotte,Cherry Pi Day Hefeweizen,Hefeweizen,"
5% ABV ","
28 IBU ",(3.5),"
59 Ratings ","
Added 03/08/15 "
Catawba Brewing Charlotte,Piece of Cookie Milk Stout,Stout - Milk / Sweet,"
6.9% ABV ","
N/A IBU ",(3.87),"
65 Ratings ","
Added 12/22/19 "
Catawba Brewing Charlotte,Small Batch Brett IPA,Other,"
5.7% ABV ","
50 IBU ",(3.01),"
57 Ratings ","
Added 05/24/18 "
Catawba Brewing Charlotte,Small Batch White Tea White Ale,Wheat Beer - Witbier,"
4.7% ABV ","
15 IBU ",(3.95),"
61 Ratings ","
Added 12/11/19 "
Catawba Brewing Charlotte,High Sea: Fruit Punch Double Smoothie Sour,Sour - Fruited,"
10% ABV ","
10 IBU ",(3.85),"
61 Ratings ","
Added 01/16/21 "
Catawba Brewing Charlotte,Court Shoes Only IPA,IPA - American,"
7.2% ABV ","
58 IBU ",(3.89),"
55 Ratings ","
Added 02/01/21 "
Catawba Brewing Charlotte,Small Batch Coffee Stout,Stout - American,"
5.8% ABV ","
28 IBU ",(3.74),"
65 Ratings ","
Added 02/14/18 "
Catawba Brewing Charlotte,Desert Island Keller Pils,Kellerbier / Zwickelbier,"
4.8% ABV ","
38 IBU ",(3.46),"
57 Ratings ","
Added 07/22/19 "
Catawba Brewing Charlotte,Small Batch Kolsch,Kölsch,"
5.3% ABV ","
28 IBU ",(3.63),"
58 Ratings ","
Added 06/19/19 "
Catawba Brewing Charlotte,Bee Kind Belgian Honey Blond,Belgian Blonde,"
6.5% ABV ","
20 IBU ",(3.74),"
56 Ratings ","
Added 07/09/20 "
Catawba Brewing Charlotte,Main Squeeze Lemon Radler,Hefeweizen Light / Leicht,"
3.5% ABV ","
14 IBU ",(3.67),"
62 Ratings ","
Added 08/06/20 "
Catawba Brewing Charlotte,"Ginger ""Not Mary Anne"" Saison",Farmhouse Ale - Saison,"
N/A ABV ","
N/A IBU ",(3.52),"
53 Ratings ","
Added 05/31/13 "
Catawba Brewing Charlotte,Jackknife,Sour - Other,"
N/A ABV ","
N/A IBU ",(3.48),"
54 Ratings ","
Added 08/15/14 "
Catawba Brewing Charlotte,Guava Sour,Sour - Other,"
6% ABV ","
N/A IBU ",(3.91),"
59 Ratings ","
Added 06/03/17 "
Catawba Brewing Charlotte,Small Batch Wheat Wine,Wheat Beer - Wheat Wine,"
8.6% ABV ","
47 IBU ",(3.27),"
51 Ratings ","
Added 01/25/18 "
Catawba Brewing Charlotte,Vanilla Coffee Blonde,Stout - American,"
6% ABV ","
25 IBU ",(3.87),"
56 Ratings ","
Added 04/25/17 "
Catawba Brewing Charlotte,Small Batch Mosaic Pale Ale,Pale Ale - American,"
5.5% ABV ","
36 IBU ",(3.52),"
58 Ratings ","
Added 11/17/17 "
Catawba Brewing Charlotte,Small Batch Tropical Milkshake IPA,IPA - Milkshake,"
6.2% ABV ","
37 IBU ",(3.74),"
55 Ratings ","
Added 03/28/19 "
Catawba Brewing Charlotte,Black Is Beautiful,Stout - Russian Imperial,"
8.3% ABV ","
65 IBU ",(3.71),"
50 Ratings ","
Added 02/04/21 "
Catawba Brewing Charlotte,Small Batch Coffee Cream Ale,Cream Ale,"
5.7% ABV ","
25 IBU ",(3.7),"
51 Ratings ","
Added 11/10/17 "
Catawba Brewing Charlotte,Small Batch English Porter,Porter - English,"
5.6% ABV ","
29 IBU ",(3.71),"
56 Ratings ","
Added 08/27/19 "
Catawba Brewing Charlotte,Czech Mate: Czech-Style Pilsner,Pilsner - Czech,"
5% ABV ","
35 IBU ",(3.84),"
56 Ratings ","
Added 01/07/21 "
Catawba Brewing Charlotte,Small Batch Brett Brut IPA,IPA - Belgian,"
7.9% ABV ","
27 IBU ",(3.69),"
56 Ratings ","
Added 11/13/18 "
Catawba Brewing Charlotte,Small Batch Irish Dry Stout (2020),Stout - Irish Dry,"
4.7% ABV ","
35 IBU ",(3.98),"
51 Ratings ","
Added 03/11/20 "
Catawba Brewing Charlotte,Best English Bitter,English Bitter,"
5.8% ABV ","
30 IBU ",(3.53),"
56 Ratings ","
Added 08/07/16 "
Catawba Brewing Charlotte,Small Batch German Light Lager,Pilsner - German,"
3.5% ABV ","
19 IBU ",(3.2),"
49 Ratings ","
Added 07/22/19 "
Catawba Brewing Charlotte,T.MAC Red IPA,IPA - American,"
N/A ABV ","
N/A IBU ",(3.53),"
52 Ratings ","
Added 01/03/14 "
Catawba Brewing Charlotte,Hop Series #4 Azacca Ale,IPA - Session / India Session Ale,"
6% ABV ","
N/A IBU ",(3.54),"
51 Ratings ","
Added 03/21/14 "
Catawba Brewing Charlotte,Experimental IPA #3,IPA - American,"
7.6% ABV ","
68 IBU ",(3.52),"
55 Ratings ","
Added 04/23/19 "
Catawba Brewing Charlotte,Passion Fruit Gose,Sour - Gose,"
5.4% ABV ","
12 IBU ",(3.85),"
52 Ratings ","
Added 11/06/17 "
Catawba Brewing Charlotte,Watermelon Zombie,Wheat Beer - Other,"
5.5% ABV ","
15 IBU ",(3.8),"
55 Ratings ","
Added 09/24/20 "
Catawba Brewing Charlotte,Catawba PB Chocolate,Stout - American,"
5.7% ABV ","
37 IBU ",(3.92),"
42 Ratings ","
Added 12/23/17 "
Catawba Brewing Charlotte,Tropical Smoothie Sour: Blackberry & Peaches,Sour - Fruited,"
5.6% ABV ","
14 IBU ",(3.64),"
49 Ratings ","
Added 09/06/19 "
Catawba Brewing Charlotte,Vanilla Saison,Farmhouse Ale - Saison,"
4.3% ABV ","
N/A IBU ",(3.67),"
47 Ratings ","
Added 03/27/13 "
Catawba Brewing Charlotte,Small Batch Belgian Pale Ale,Pale Ale - Belgian,"
5% ABV ","
24 IBU ",(3.74),"
43 Ratings ","
Added 01/24/19 "
Catawba Brewing Charlotte,Heat Crusher #1 Sports Lager,Lager - American Light,"
3.5% ABV ","
10 IBU ",(3.53),"
41 Ratings ","
Added 07/31/20 "
Catawba Brewing Charlotte,Sour Apple,Sour - Gose,"
N/A ABV ","
N/A IBU ",(3.39),"
46 Ratings ","
Added 03/24/17 "
Catawba Brewing Charlotte,Small Batch Irish Red Ale (2020),Red Ale - Irish,"
5.9% ABV ","
20 IBU ",(3.78),"
49 Ratings ","
Added 03/03/20 "
Catawba Brewing Charlotte,Stay Awhile Lemon Blonde Ale,Blonde Ale,"
5% ABV ","
30 IBU ",(3.59),"
47 Ratings ","
Added 06/01/17 "
Catawba Brewing Charlotte,Snowbound Winter Ale,Winter Ale,"
7% ABV ","
50 IBU ",(3.74),"
47 Ratings ","
Added 11/17/16 "
Catawba Brewing Charlotte,From Brussels With Love,IPA - Belgian,"
6.3% ABV ","
30 IBU ",(3.7),"
47 Ratings ","
Added 12/22/20 "
Catawba Brewing Charlotte,Small Batch Imperial Stout w/ Red Grape Must,Stout - Imperial / Double,"
8.5% ABV ","
23 IBU ",(3.34),"
41 Ratings ","
Added 11/13/19 "
Catawba Brewing Charlotte,Saison Noire,Farmhouse Ale - Saison,"
8% ABV ","
N/A IBU ",(3.8),"
32 Ratings ","
Added 10/13/12 "
Catawba Brewing Charlotte,Small Batch German Pilsner,Pilsner - German,"
6.1% ABV ","
38 IBU ",(3.62),"
44 Ratings ","
Added 12/30/17 "
Catawba Brewing Charlotte,Small Batch Spiced Belgian Dubbel,Belgian Dubbel,"
7.6% ABV ","
12 IBU ",(3.62),"
43 Ratings ","
Added 02/26/20 "
Catawba Brewing Charlotte,6 Ft Sipper Mexican Amber Lager,Lager - Amber,"
5.1% ABV ","
23 IBU ",(3.9),"
44 Ratings ","
Added 05/07/20 "
Catawba Brewing Charlotte,Hindsight Is 2020,Bock - Doppelbock,"
7.5% ABV ","
22 IBU ",(3.6),"
45 Ratings ","
Added 01/06/21 "
Catawba Brewing Charlotte,Small Batch Chestnut Brown Ale,Brown Ale - Other,"
5.5% ABV ","
25 IBU ",(3.76),"
39 Ratings ","
Added 10/20/16 "
Catawba Brewing Charlotte,BA Series: Barrel-Aged Anniversary Zombie,Sour - Fruited,"
5.6% ABV ","
7 IBU ",(3.9),"
62 Ratings ","
Added 07/16/19 "
Catawba Brewing Charlotte,Small Batch Strawberries & Cream Milkshake IPA,IPA - Milkshake,"
6.4% ABV ","
18 IBU ",(4.2),"
35 Ratings ","
Added 04/02/20 "
Catawba Brewing Charlotte,Scott's 50th Reserve IPA,IPA - American,"
6% ABV ","
N/A IBU ",(3.74),"
41 Ratings ","
Added 12/15/14 "
Catawba Brewing Charlotte,Pineapple Express Lager,Pilsner - Other,"
5% ABV ","
10 IBU ",(3.65),"
44 Ratings ","
Added 12/10/20 "
Catawba Brewing Charlotte,"Last Year's Sports, This Year's Lager",Lager - American Light,"
4.6% ABV ","
15 IBU ",(3.6),"
41 Ratings ","
Added 05/14/20 "
Catawba Brewing Charlotte,Midnight Sun: Mr. Bob's Imperial Stout,Stout - Imperial / Double Pastry,"
8.5% ABV ","
24 IBU ",(3.7),"
41 Ratings ","
Added 02/16/21 "
Catawba Brewing Charlotte,Desert Island Smoothie Sour w/ Strawberries & Pineapple,Sour - Fruited,"
5.6% ABV ","
15 IBU ",(3.99),"
34 Ratings ","
Added 12/18/19 "
Catawba Brewing Charlotte,Zoom Party Hazy IPA,IPA - New England,"
6.4% ABV ","
31 IBU ",(3.9),"
39 Ratings ","
Added 05/21/20 "
Catawba Brewing Charlotte,Batch 99,IPA - Black / Cascadian Dark Ale,"
7% ABV ","
N/A IBU ",(3.61),"
35 Ratings ","
Added 11/01/14 "
Catawba Brewing Charlotte,Peach of Mind Farmhouse Ale,Farmhouse Ale - Other,"
4.5% ABV ","
30 IBU ",(3.42),"
32 Ratings ","
Added 06/24/19 "
Catawba Brewing Charlotte,Watermelon Gose,Sour - Gose,"
4.8% ABV ","
15 IBU ",(3.75),"
31 Ratings ","
Added 07/28/17 "
Catawba Brewing Charlotte,Every Hour Is Happy Hour,Kölsch,"
5.6% ABV ","
28 IBU ",(3.88),"
31 Ratings ","
Added 05/28/20 "
Catawba Brewing Charlotte,Lager Than Life,Lager - American,"
4.6% ABV ","
15 IBU ",(3.49),"
33 Ratings ","
Added 11/19/20 "
Catawba Brewing Charlotte,Palmetto Espresso Porter,Porter - Coffee,"
5.8% ABV ","
28 IBU ",(4.02),"
34 Ratings ","
Added 06/18/19 "
Catawba Brewing Charlotte,Small Batch Pineapple IPA,IPA - American,"
6.5% ABV ","
60 IBU ",(3.62),"
32 Ratings ","
Added 08/05/17 "
Catawba Brewing Charlotte,Pomegranate Sour,Sour - Other,"
6.7% ABV ","
15 IBU ",(3.76),"
31 Ratings ","
Added 02/15/18 "
Catawba Brewing Charlotte,Small Batch William Dissen Helles Bock,Bock - Hell / Maibock / Lentebock,"
6.7% ABV ","
28 IBU ",(3.79),"
35 Ratings ","
Added 05/16/18 "
Catawba Brewing Charlotte,Small Batch Maibock (2020),Bock - Hell / Maibock / Lentebock,"
7.6% ABV ","
30 IBU ",(3.7),"
31 Ratings ","
Added 03/26/20 "
Catawba Brewing Charlotte,Gnarwhal Barley Wine,Barleywine - English,"
N/A ABV ","
N/A IBU ",(4),"
26 Ratings ","
Added 12/18/11 "
Catawba Brewing Charlotte,Belgian Trippel,Belgian Tripel,"
N/A ABV ","
N/A IBU ",(3.66),"
32 Ratings ","
Added 02/26/17 "
Catawba Brewing Charlotte,Small Batch Fresh Med Saison,Farmhouse Ale - Saison,"
5.7% ABV ","
26 IBU ",(3.57),"
33 Ratings ","
Added 07/21/18 "
Catawba Brewing Charlotte,Rebellion Roads Hazy Ipa,IPA - American,"
8.2% ABV ","
70 IBU ",(3.85),"
31 Ratings ","
Added 06/04/18 "
Catawba Brewing Charlotte,Dopplebock,Bock - Doppelbock,"
6.8% ABV ","
30 IBU ",(3.65),"
28 Ratings ","
Added 01/04/17 "
Catawba Brewing Charlotte,Biere De Garde,Farmhouse Ale - Bière de Garde,"
7.5% ABV ","
28 IBU ",(3.78),"
30 Ratings ","
Added 02/25/18 "
Catawba Brewing Charlotte,Ted Light Star Fruit,Cream Ale,"
4.5% ABV ","
7 IBU ",(3.81),"
31 Ratings ","
Added 06/21/19 "
Catawba Brewing Charlotte,The Fruits of Our Lager - Lemon,Lager - American Light,"
3.5% ABV ","
10 IBU ",(3.72),"
28 Ratings ","
Added 02/02/21 "
Catawba Brewing Charlotte,Le Grande Rouge,Sour - Other,"
6% ABV ","
N/A IBU ",(4.11),"
14 Ratings ","
Added 08/01/12 "
Catawba Brewing Charlotte,American Wheat Wine,Wheat Beer - Wheat Wine,"
8.6% ABV ","
47 IBU ",(3.42),"
27 Ratings ","
Added 01/27/18 "
Catawba Brewing Charlotte,Small Batch PB&J Imperial,Brown Ale - Imperial / Double,"
8% ABV ","
20 IBU ",(4.05),"
26 Ratings ","
Added 03/05/18 "
Catawba Brewing Charlotte,Le Sassy,IPA - Belgian,"
6% ABV ","
N/A IBU ",(3.41),"
23 Ratings ","
Added 03/30/14 "
Catawba Brewing Charlotte,Catawba Imperial Wheat Ale,Wheat Beer - American Pale Wheat,"
8.6% ABV ","
47 IBU ",(3.49),"
28 Ratings ","
Added 03/25/18 "
Catawba Brewing Charlotte,Feeling ADVENT-urous IPA,IPA - American,"
7.6% ABV ","
68 IBU ",(3.42),"
29 Ratings ","
Added 04/25/19 "
Catawba Brewing Charlotte,Friki Tiki #2,IPA - New England,"
6.5% ABV ","
60 IBU ",(3.72),"
24 Ratings ","
Added 03/12/18 "
Catawba Brewing Charlotte,Lemon Basil Cucumber Saison,Farmhouse Ale - Saison,"
N/A ABV ","
26 IBU ",(3.67),"
26 Ratings ","
Added 08/04/18 "
Catawba Brewing Charlotte,Small Batch Sparkling Blonde Ale,Grape Ale - Italian,"
5% ABV ","
15 IBU ",(3.12),"
25 Ratings ","
Added 10/24/19 "
Catawba Brewing Charlotte,Small Batch Lemon Ginger Blonde,Blonde Ale,"
N/A ABV ","
30 IBU ",(3.82),"
26 Ratings ","
Added 06/25/17 "
Catawba Brewing Charlotte,Exp. 2 West Coast DIPA,IPA - Imperial / Double,"
7.7% ABV ","
80 IBU ",(3.77),"
25 Ratings ","
Added 09/15/18 "
Catawba Brewing Charlotte,Wild Kolsch,Kölsch,"
5.5% ABV ","
N/A IBU ",(3.54),"
23 Ratings ","
Added 01/03/19 "
Catawba Brewing Charlotte,Key Lime Pie White Stout,Stout - Other,"
5% ABV ","
N/A IBU ",(3.52),"
24 Ratings ","
Added 01/17/20 "
Catawba Brewing Charlotte,Dubbel Entendre,Belgian Dubbel,"
7.5% ABV ","
23 IBU ",(3.67),"
24 Ratings ","
Added 01/09/21 "
Catawba Brewing Charlotte,Apple Sour,Sour - Gose,"
N/A ABV ","
60 IBU ",(3.26),"
21 Ratings ","
Added 05/27/17 "
Catawba Brewing Charlotte,Small Batch Double IPA,IPA - Imperial / Double,"
8% ABV ","
80 IBU ",(3.8),"
22 Ratings ","
Added 12/31/17 "
Catawba Brewing Charlotte,Daytime PJs Hazy Session IPA,IPA - Session / India Session Ale,"
5.1% ABV ","
26 IBU ",(3.85),"
21 Ratings ","
Added 04/30/20 "
Catawba Brewing Charlotte,Raspberry Rewind,Wheat Beer - American Pale Wheat,"
N/A ABV ","
N/A IBU ",(3.79),"
18 Ratings ","
Added 08/01/18 "
Catawba Brewing Charlotte,Catawba Palmetto Huger Street,IPA - American,"
7.2% ABV ","
58 IBU ",(3.66),"
16 Ratings ","
Added 07/06/19 "
Catawba Brewing Charlotte,Cantelope Farmhouse Ale,Farmhouse Ale - Saison,"
6.6% ABV ","
N/A IBU ",(3.7),"
16 Ratings ","
Added 10/22/17 "
Catawba Brewing Charlotte,Small Batch Robust Rye Porter,Porter - Other,"
6.2% ABV ","
37 IBU ",(3.87),"
15 Ratings ","
Added 12/20/17 "
Catawba Brewing Charlotte,Small Batch Tart Cherry Apple Ale,Fruit Beer,"
5.4% ABV ","
20 IBU ",(3.79),"
18 Ratings ","
Added 04/28/18 "
Catawba Brewing Charlotte,Small Batch American Amber,Lager - American Amber / Red,"
5.4% ABV ","
21 IBU ",(3.76),"
19 Ratings ","
Added 08/10/18 "
Catawba Brewing Charlotte,Cloud Cover Series-20th Anniversary Emerald Isle Hazy,IPA - White,"
N/A ABV ","
N/A IBU ",(3.96),"
18 Ratings ","
Added 07/17/19 "
Catawba Brewing Charlotte,Twisp Hard Seltzer: Cosmo,Hard Seltzer,"
5% ABV ","
N/A IBU ",(3.51),"
13 Ratings ","
Added 01/04/20 "
Catawba Brewing Charlotte,Experimental IPA #5,IPA - American,"
6.5% ABV ","
20 IBU ",(3.6),"
18 Ratings ","
Added 09/26/20 "
Catawba Brewing Charlotte,Baltic,Porter - Baltic,"
6.2% ABV ","
N/A IBU ",(3.82),"
14 Ratings ","
Added 08/12/17 "
Catawba Brewing Charlotte,Red Rye Ipa,IPA - Red,"
5.8% ABV ","
75 IBU ",(3.68),"
18 Ratings ","
Added 10/08/17 "
